cases,deaths,country,geoid,countryterritorycode,population,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
0,0,afghanistan,AF,AFG,37172386,2020-01-12,18273,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-13,18274,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-14,18275,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-15,18276,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-16,18277,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-17,18278,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-18,18279,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-19,18280,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-20,18281,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-21,18282,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-22,18283,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-23,18284,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-24,18285,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-25,18286,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-26,18287,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-27,18288,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-28,18289,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-29,18290,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-30,18291,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-31,18292,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-01,18293,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-02,18294,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-03,18295,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-04,18296,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-05,18297,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-06,18298,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-07,18299,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-08,18300,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-09,18301,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-10,18302,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-11,18303,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-12,18304,-Inf,-Inf,423,14,0,0,24,0.736263736263736,0.912087912087912,,,FALSE,,,,,
