cases,deaths,country,geoid,countryterritorycode,population,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,ctry.min.date.int,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train
0,0,afghanistan,AF,AFG,37172386,2019-12-31,18261,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-01,18262,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-02,18263,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-03,18264,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-04,18265,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-05,18266,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-06,18267,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-07,18268,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-08,18269,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-09,18270,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-10,18271,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-11,18272,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-12,18273,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-13,18274,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-14,18275,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-15,18276,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-16,18277,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-17,18278,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-18,18279,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-19,18280,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-20,18281,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-21,18282,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-22,18283,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-23,18284,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-24,18285,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-25,18286,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-26,18287,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-27,18288,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-28,18289,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-29,18290,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-30,18291,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-01-31,18292,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-01,18293,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-02,18294,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-03,18295,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-04,18296,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-05,18297,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-06,18298,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-07,18299,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-08,18300,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-09,18301,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-10,18302,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-11,18303,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-12,18304,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-13,18305,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-14,18306,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-15,18307,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-16,18308,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-17,18309,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-18,18310,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-19,18311,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-20,18312,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-21,18313,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-22,18314,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-23,18315,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-24,18316,-Inf,-Inf,141,4,0,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
1,0,afghanistan,AF,AFG,37172386,2020-02-25,18317,0,-Inf,141,4,1,0,18261,16,0.804878048780488,0.951219512195122,12,12,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-26,18318,-Inf,-Inf,141,4,1,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-27,18319,-Inf,-Inf,141,4,1,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-28,18320,-Inf,-Inf,141,4,1,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-02-29,18321,-Inf,-Inf,141,4,1,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-03-01,18322,-Inf,-Inf,141,4,1,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-03-02,18323,-Inf,-Inf,141,4,1,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
3,0,afghanistan,AF,AFG,37172386,2020-03-08,18329,1.09861228866811,-Inf,141,4,4,0,18261,16,0.804878048780488,0.951219512195122,3,4,FALSE
3,0,afghanistan,AF,AFG,37172386,2020-03-11,18332,1.09861228866811,-Inf,141,4,7,0,18261,16,0.804878048780488,0.951219512195122,4,4,FALSE
3,0,afghanistan,AF,AFG,37172386,2020-03-15,18336,1.09861228866811,-Inf,141,4,10,0,18261,16,0.804878048780488,0.951219512195122,1,3,FALSE
6,0,afghanistan,AF,AFG,37172386,2020-03-16,18337,1.79175946922806,-Inf,141,4,16,0,18261,16,0.804878048780488,0.951219512195122,1,3,FALSE
5,0,afghanistan,AF,AFG,37172386,2020-03-17,18338,1.6094379124341,-Inf,141,4,21,0,18261,16,0.804878048780488,0.951219512195122,1,3,FALSE
1,0,afghanistan,AF,AFG,37172386,2020-03-18,18339,0,-Inf,141,4,22,0,18261,16,0.804878048780488,0.951219512195122,3,3,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-03-19,18340,-Inf,-Inf,141,4,22,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-03-20,18341,-Inf,-Inf,141,4,22,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
2,0,afghanistan,AF,AFG,37172386,2020-03-21,18342,0.693147180559945,-Inf,141,4,24,0,18261,16,0.804878048780488,0.951219512195122,2,2,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-03-22,18343,-Inf,-Inf,141,4,24,0,18261,16,0.804878048780488,0.951219512195122,,,FALSE
10,0,afghanistan,AF,AFG,37172386,2020-03-23,18344,2.30258509299405,-Inf,141,4,34,0,18261,16,0.804878048780488,0.951219512195122,1,2,FALSE
6,1,afghanistan,AF,AFG,37172386,2020-03-24,18345,1.79175946922806,0,141,4,40,1,18261,16,0.804878048780488,0.951219512195122,1,2,FALSE
2,0,afghanistan,AF,AFG,37172386,2020-03-25,18346,0.693147180559945,-Inf,141,4,42,1,18261,16,0.804878048780488,0.951219512195122,1,2,FALSE
33,0,afghanistan,AF,AFG,37172386,2020-03-26,18347,3.49650756146648,-Inf,141,4,75,1,18261,16,0.804878048780488,0.951219512195122,2,2,FALSE
0,0,afghanistan,AF,AFG,37172386,2020-03-27,18348,-Inf,-Inf,141,4,75,1,18261,16,0.804878048780488,0.951219512195122,,,FALSE
16,1,afghanistan,AF,AFG,37172386,2020-03-28,18349,2.77258872223978,0,141,4,91,2,18261,16,0.804878048780488,0.951219512195122,1,1,FALSE
15,1,afghanistan,AF,AFG,37172386,2020-03-29,18350,2.70805020110221,0,141,4,106,3,18261,16,0.804878048780488,0.951219512195122,1,1,FALSE
8,1,afghanistan,AF,AFG,37172386,2020-03-30,18351,2.07944154167984,0,141,4,114,4,18261,16,0.804878048780488,0.951219512195122,1,1,FALSE
27,0,afghanistan,AF,AFG,37172386,2020-03-31,18352,3.29583686600433,-Inf,141,4,141,4,18261,16,0.804878048780488,0.951219512195122,1,1,FALSE
2,0,albania,AL,ALB,2866376,2020-03-09,18330,0.693147180559945,-Inf,223,12,2,0,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
4,0,albania,AL,ALB,2866376,2020-03-10,18331,1.38629436111989,-Inf,223,12,6,0,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
4,0,albania,AL,ALB,2866376,2020-03-11,18332,1.38629436111989,-Inf,223,12,10,0,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
1,1,albania,AL,ALB,2866376,2020-03-12,18333,0,0,223,12,11,1,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
12,0,albania,AL,ALB,2866376,2020-03-13,18334,2.484906649788,-Inf,223,12,23,1,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
10,0,albania,AL,ALB,2866376,2020-03-14,18335,2.30258509299405,-Inf,223,12,33,1,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
5,0,albania,AL,ALB,2866376,2020-03-15,18336,1.6094379124341,-Inf,223,12,38,1,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
4,0,albania,AL,ALB,2866376,2020-03-16,18337,1.38629436111989,-Inf,223,12,42,1,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
9,0,albania,AL,ALB,2866376,2020-03-17,18338,2.19722457733622,-Inf,223,12,51,1,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
4,0,albania,AL,ALB,2866376,2020-03-18,18339,1.38629436111989,-Inf,223,12,55,1,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
4,1,albania,AL,ALB,2866376,2020-03-19,18340,1.38629436111989,0,223,12,59,2,18330,22,0.0434782608695652,0.652173913043478,1,2,FALSE
11,0,albania,AL,ALB,2866376,2020-03-20,18341,2.39789527279837,-Inf,223,12,70,2,18330,22,0.0434782608695652,0.652173913043478,2,2,FALSE
0,0,albania,AL,ALB,2866376,2020-03-21,18342,-Inf,-Inf,223,12,70,2,18330,22,0.0434782608695652,0.652173913043478,,,FALSE
6,0,albania,AL,ALB,2866376,2020-03-22,18343,1.79175946922806,-Inf,223,12,76,2,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
13,0,albania,AL,ALB,2866376,2020-03-23,18344,2.56494935746154,-Inf,223,12,89,2,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
11,2,albania,AL,ALB,2866376,2020-03-24,18345,2.39789527279837,0.693147180559945,223,12,100,4,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
23,1,albania,AL,ALB,2866376,2020-03-25,18346,3.13549421592915,0,223,12,123,5,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
23,0,albania,AL,ALB,2866376,2020-03-26,18347,3.13549421592915,-Inf,223,12,146,5,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
28,1,albania,AL,ALB,2866376,2020-03-27,18348,3.3322045101752,0,223,12,174,6,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
12,3,albania,AL,ALB,2866376,2020-03-28,18349,2.484906649788,1.09861228866811,223,12,186,9,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
11,1,albania,AL,ALB,2866376,2020-03-29,18350,2.39789527279837,0,223,12,197,10,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
15,0,albania,AL,ALB,2866376,2020-03-30,18351,2.70805020110221,-Inf,223,12,212,10,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
11,2,albania,AL,ALB,2866376,2020-03-31,18352,2.39789527279837,0.693147180559945,223,12,223,12,18330,22,0.0434782608695652,0.652173913043478,1,1,FALSE
0,0,algeria,DZ,DZA,42228429,2019-12-31,18261,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-01,18262,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-02,18263,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-03,18264,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-04,18265,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-05,18266,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-06,18267,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-07,18268,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-08,18269,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-09,18270,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-10,18271,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-11,18272,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-12,18273,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-13,18274,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-14,18275,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-15,18276,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-16,18277,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-17,18278,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-18,18279,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-19,18280,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-20,18281,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-21,18282,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-22,18283,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-23,18284,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-24,18285,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-25,18286,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-26,18287,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-27,18288,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-28,18289,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-29,18290,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-30,18291,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-01-31,18292,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-01,18293,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-02,18294,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-03,18295,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-04,18296,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-05,18297,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-06,18298,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-07,18299,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-08,18300,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-09,18301,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-10,18302,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-11,18303,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-12,18304,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-13,18305,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-14,18306,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-15,18307,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-16,18308,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-17,18309,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-18,18310,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-19,18311,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-20,18312,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-21,18313,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-22,18314,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-23,18315,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-24,18316,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-25,18317,-Inf,-Inf,511,31,0,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
1,0,algeria,DZ,DZA,42228429,2020-02-26,18318,0,-Inf,511,31,1,0,18261,22,0.747126436781609,0.850574712643678,5,5,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-27,18319,-Inf,-Inf,511,31,1,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-28,18320,-Inf,-Inf,511,31,1,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-02-29,18321,-Inf,-Inf,511,31,1,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
0,0,algeria,DZ,DZA,42228429,2020-03-01,18322,-Inf,-Inf,511,31,1,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
2,0,algeria,DZ,DZA,42228429,2020-03-02,18323,0.693147180559945,-Inf,511,31,3,0,18261,22,0.747126436781609,0.850574712643678,2,4,FALSE
2,0,algeria,DZ,DZA,42228429,2020-03-04,18325,0.693147180559945,-Inf,511,31,5,0,18261,22,0.747126436781609,0.850574712643678,1,4,FALSE
7,0,algeria,DZ,DZA,42228429,2020-03-05,18326,1.94591014905531,-Inf,511,31,12,0,18261,22,0.747126436781609,0.850574712643678,1,4,FALSE
5,0,algeria,DZ,DZA,42228429,2020-03-06,18327,1.6094379124341,-Inf,511,31,17,0,18261,22,0.747126436781609,0.850574712643678,3,4,FALSE
3,0,algeria,DZ,DZA,42228429,2020-03-09,18330,1.09861228866811,-Inf,511,31,20,0,18261,22,0.747126436781609,0.850574712643678,4,4,FALSE
0,0,algeria,DZ,DZA,42228429,2020-03-12,18333,-Inf,-Inf,511,31,20,0,18261,22,0.747126436781609,0.850574712643678,,,FALSE
4,1,algeria,DZ,DZA,42228429,2020-03-13,18334,1.38629436111989,0,511,31,24,1,18261,22,0.747126436781609,0.850574712643678,1,2,FALSE
2,1,algeria,DZ,DZA,42228429,2020-03-14,18335,0.693147180559945,0,511,31,26,2,18261,22,0.747126436781609,0.850574712643678,1,2,FALSE
11,0,algeria,DZ,DZA,42228429,2020-03-15,18336,2.39789527279837,-Inf,511,31,37,2,18261,22,0.747126436781609,0.850574712643678,1,2,FALSE
11,2,algeria,DZ,DZA,42228429,2020-03-16,18337,2.39789527279837,0.693147180559945,511,31,48,4,18261,22,0.747126436781609,0.850574712643678,1,2,FALSE
12,0,algeria,DZ,DZA,42228429,2020-03-17,18338,2.484906649788,-Inf,511,31,60,4,18261,22,0.747126436781609,0.850574712643678,2,2,FALSE
0,1,algeria,DZ,DZA,42228429,2020-03-18,18339,-Inf,0,511,31,60,5,18261,22,0.747126436781609,0.850574712643678,,,FALSE
